random order,PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Include,Sample 1,Sample 2,Sample 3,Sample 4,Sample 5,Mentions power,Power analysis,Power discussion,REMARKS,276
303,32899073,The fMRI study for acupuncture on shift work sleep disorder: Study protocol for a randomized controlled neuroimaging trial,"Ning Y, Liu X, Yao H, Chen P, Li X, Jia H.",Medicine (Baltimore). 2020 Sep 4;99(36):e22068. doi: 10.1097/MD.0000000000022068.,Ning Y,Medicine (Baltimore),2020,2020/09/09,PMC7478636,,10.1097/MD.0000000000022068,1,60,30,,,,1,0,motivation,,
304,32339664,"Effect of prefrontal tDCS on resting brain fMRI graph measures in Alcohol Use Disorders: A randomized, double-blind, sham-controlled study","Holla B, Biswal J, Ramesh V, Shivakumar V, Bharath RD, Benegal V, Venkatasubramanian G, Chand PK, Murthy P.",Prog Neuropsychopharmacol Biol Psychiatry. 2020 Aug 30;102:109950. doi: 10.1016/j.pnpbp.2020.109950. Epub 2020 Apr 24.,Holla B,Prog Neuropsychopharmacol Biol Psychiatry,2020,2020/04/28,,,10.1016/j.pnpbp.2020.109950,1,12,12,,,,0,0,,,
305,33324159,Comparing the Impact of Laparoscopic Sleeve Gastrectomy and Gastric Cancer Surgery on Resting-State Brain Activity and Functional Connectivity,"Gu Y, Li G, Wang J, von Deneen KM, Wu K, Yang Y, She J, Ji G, Nie Y, Cui G, Zhang Y, He S.",Front Neurosci. 2020 Nov 26;14:614092. doi: 10.3389/fnins.2020.614092. eCollection 2020.,Gu Y,Front Neurosci,2020,2020/12/16,PMC7726325,,10.3389/fnins.2020.614092,1,24,16,,,,0,0,,,
306,32056746,Thalamocortical connectivity in electroconvulsive therapy for major depressive disorder,"Wei Q, Bai T, Brown EC, Xie W, Chen Y, Ji G, Ramasubbu R, Tian Y, Wang K.",J Affect Disord. 2020 Mar 1;264:163-171. doi: 10.1016/j.jad.2019.11.120. Epub 2019 Nov 29.,Wei Q,J Affect Disord,2020,2020/02/15,,,10.1016/j.jad.2019.11.120,1,28,26,,,,0,0,,,
307,33456630,Changes in Functional Connectivity of Specific Cerebral Regions in Patients with Toothache: A Resting-State Functional Magnetic Resonance Imaging Study,"Wu SN, Zhang MY, Shu HY, Liang RB, Ge QM, Pan YC, Zhang LJ, Li QY, Shao Y.",Dis Markers. 2020 Dec 28;2020:6683161. doi: 10.1155/2020/6683161. eCollection 2020.,Wu SN,Dis Markers,2020,2021/01/18,PMC7785343,,10.1155/2020/6683161,1,18,18,,,,0,0,,,
308,32070948,Attention-Diffusion-Bilinear Neural Network for Brain Network Analysis,"Huang J, Zhou L, Wang L, Zhang D.",IEEE Trans Med Imaging. 2020 Jul;39(7):2541-2552. doi: 10.1109/TMI.2020.2973650. Epub 2020 Feb 13.,Huang J,IEEE Trans Med Imaging,2020,2020/02/20,,,10.1109/TMI.2020.2973650,0,,,,,,,,,method,
309,31633256,Functional outcome is tied to dynamic brain states after mild to moderate traumatic brain injury,"van der Horn HJ, Vergara VM, Espinoza FA, Calhoun VD, Mayer AR, van der Naalt J.",Hum Brain Mapp. 2020 Feb 15;41(3):617-631. doi: 10.1002/hbm.24827. Epub 2019 Oct 21.,van der Horn HJ,Hum Brain Mapp,2020,2019/10/22,PMC7268079,,10.1002/hbm.24827,1,68,20,,,,1,0,limitation,,
310,32419099,Enhanced Regional Functional Connectivity Indicates Seizure Onset Zone,"Su J, von Ellenrieder N, Hu D, Gotman J.",Brain Topogr. 2020 Jul;33(4):545-557. doi: 10.1007/s10548-020-00775-4. Epub 2020 May 17.,Su J,Brain Topogr,2020,2020/05/19,,,10.1007/s10548-020-00775-4,0,,,,,,,,,within-patient,
311,32251905,Temporal lobe epilepsy alters spatio-temporal dynamics of the hippocampal functional network,"Morgan VL, Chang C, Englot DJ, Rogers BP.",Neuroimage Clin. 2020;26:102254. doi: 10.1016/j.nicl.2020.102254. Epub 2020 Mar 25.,Morgan VL,Neuroimage Clin,2020,2020/04/07,PMC7132094,,10.1016/j.nicl.2020.102254,1,56,41,,,,1,0,"limitation, motivation",seed-based,
312,32861836,Altered resting-state fMRI signals and network topological properties of bipolar depression patients with anxiety symptoms,"Lin X, Zhou RB, Huang J, Su YS, Mao RZ, Niu ZA, Cao L, Hu YY, Yang T, Wang X, Zhao GQ, Wang Y, Peng DH, Wu ZG, Wang ZW, Yuan CM, Chen J, Fang YR.",J Affect Disord. 2020 Dec 1;277:358-367. doi: 10.1016/j.jad.2020.08.007. Epub 2020 Aug 13.,Lin X,J Affect Disord,2020,2020/08/31,,,10.1016/j.jad.2020.08.007,1,48,45,22,,,0,0,,seed-based,
313,32973477,Changes in Empathy in Patients With Chronic Low Back Pain: A Structural-Functional Magnetic Resonance Imaging Study,"Ma J, Wang X, Qiu Q, Zhan H, Wu W.",Front Hum Neurosci. 2020 Aug 21;14:326. doi: 10.3389/fnhum.2020.00326. eCollection 2020.,Ma J,Front Hum Neurosci,2020,2020/09/25,PMC7473423,,10.3389/fnhum.2020.00326,1,24,22,,,,0,0,,,
314,32928098,Impaired effective functional connectivity of the sensorimotor network in interictal episodic migraineurs without aura,"Wei HL, Chen J, Chen YC, Yu YS, Guo X, Zhou GP, Zhou QQ, He ZZ, Yang L, Yin X, Li J, Zhang H.",J Headache Pain. 2020 Sep 14;21(1):111. doi: 10.1186/s10194-020-01176-5.,Wei HL,J Headache Pain,2020,2020/09/15,PMC7489040,,10.1186/s10194-020-01176-5,1,40,34,,,,0,0,,seed-based,
315,32540630,Role of the default mode resting-state network for cognitive functioning in malignant glioma patients following multimodal treatment,"Kocher M, Jockwitz C, Caspers S, Schreiber J, Farrher E, Stoffels G, Filss C, Lohmann P, Tscherpel C, Ruge MI, Fink GR, Shah NJ, Galldiks N, Langen KJ.",Neuroimage Clin. 2020;27:102287. doi: 10.1016/j.nicl.2020.102287. Epub 2020 May 26.,Kocher M,Neuroimage Clin,2020,2020/06/17,PMC7298724,,10.1016/j.nicl.2020.102287,1,80,80,,,,0,0,,seed-based,
316,32219555,Impaired connectivity within neuromodulatory networks in multiple sclerosis and clinical implications,"Carotenuto A, Wilson H, Giordano B, Caminiti SP, Chappell Z, Williams SCR, Hammers A, Silber E, Brex P, Politis M.",J Neurol. 2020 Jul;267(7):2042-2053. doi: 10.1007/s00415-020-09806-3. Epub 2020 Mar 26.,Carotenuto A,J Neurol,2020,2020/03/29,PMC7320961,,10.1007/s00415-020-09806-3,1,29,24,,,,0,0,,seed-based,
317,33161788,Dynamic Temporospatial Patterns of Functional Connectivity and Alterations in Idiopathic Generalized Epilepsy,"Jiang S, Pei H, Huang Y, Chen Y, Liu L, Li J, He H, Yao D, Luo C.",Int J Neural Syst. 2020 Dec;30(12):2050065. doi: 10.1142/S0129065720500653. Epub 2020 Nov 7.,Jiang S,Int J Neural Syst,2020,2020/11/09,,,10.1142/S0129065720500653,1,87,83,,,,0,0,,,
318,33018332,Altered Intramodular Functional Connectivity in Drug Naïve Obsessive-Compulsive Disorder Patients,"Ye Q, Zhang Z, Fan Q, Li Y.",Annu Int Conf IEEE Eng Med Biol Soc. 2020 Jul;2020:1734-1737. doi: 10.1109/EMBC44109.2020.9175845.,Ye Q,Annu Int Conf IEEE Eng Med Biol Soc,2020,2020/10/06,,,10.1109/EMBC44109.2020.9175845,1,78,73,,,,0,0,,,
319,33329346,Preoperative Transcranial Direct Current Stimulation in Glioma Patients: A Proof of Concept Pilot Study,"Lang S, Gan LS, McLennan C, Kirton A, Monchi O, Kelly JJP.",Front Neurol. 2020 Nov 19;11:593950. doi: 10.3389/fneur.2020.593950. eCollection 2020.,Lang S,Front Neurol,2020,2020/12/17,PMC7710969,,10.3389/fneur.2020.593950,0,,,,,,,,,within-patient,
320,32113920,Neural underpinnings of perception and experience of disgust in individuals with a reduced sense of smell: An fMRI study,"Schienle A, Höfler C, Keck T, Wabnegger A.",Neuropsychologia. 2020 Apr;141:107411. doi: 10.1016/j.neuropsychologia.2020.107411. Epub 2020 Feb 27.,Schienle A,Neuropsychologia,2020,2020/03/02,,,10.1016/j.neuropsychologia.2020.107411,1,26,24,,,,0,0,,seed-based,
321,31854490,The heterogeneous functional architecture of the posteromedial cortex is associated with selective functional connectivity differences in Alzheimer's disease,"Khan W, Amad A, Giampietro V, Werden E, De Simoni S, O'Muircheartaigh J, Westman E, O'Daly O, Williams SCR, Brodtmann A; Alzheimer's Disease Neuroimaging Initiative.",Hum Brain Mapp. 2020 Apr 15;41(6):1557-1572. doi: 10.1002/hbm.24894. Epub 2019 Dec 19.,Khan W,Hum Brain Mapp,2020,2019/12/20,PMC7268042,,10.1002/hbm.24894,1,43,34,31,24,23,0,0,,seed-based,
322,33123911,Abnormal Local Activity and Functional Dysconnectivity in Patients with Schizophrenia Having Auditory Verbal Hallucinations,"Chen C, Wang GH, Wu SH, Zou JL, Zhou Y, Wang HL.",Curr Med Sci. 2020 Oct;40(5):979-984. doi: 10.1007/s11596-020-2271-4. Epub 2020 Oct 29.,Chen C,Curr Med Sci,2020,2020/10/30,,,10.1007/s11596-020-2271-4,1,82,42,26,,,0,0,,,
323,31595737,Intact value-based decision-making during intertemporal choice in women with remitted anorexia nervosa? An fMRI study,"King JA, Bernardoni F, Geisler D, Ritschel F, Doose A, Pauligk S, Pásztor K, Weidner K, Roessner V, Smolka MN, Ehrlich S.",J Psychiatry Neurosci. 2020 Mar 1;45(2):108-116. doi: 10.1503/jpn.180252.,King JA,J Psychiatry Neurosci,2020,2019/10/10,PMC7828910,,10.1503/jpn.180252,1,36,36,,,,1,0,limitation,,
324,32153443,Ruminative Tendency Relates to Ventral Striatum Functionality: Evidence From Task and Resting-State fMRI,"Erdman A, Abend R, Jalon I, Artzi M, Gazit T, Avirame K, Ais ED, Levokovitz H, Gilboa-Schechtman E, Hendler T, Harel EV.",Front Psychiatry. 2020 Feb 20;11:67. doi: 10.3389/fpsyt.2020.00067. eCollection 2020.,Erdman A,Front Psychiatry,2020,2020/03/11,PMC7044182,,10.3389/fpsyt.2020.00067,0,,,,,,,,,within-patient,
325,33071728,Dynamic Neural Network Changes Revealed by Voxel-Based Functional Connectivity Strength in Left Basal Ganglia Ischemic Stroke,"Li QG, Zhao C, Shan Y, Yin YY, Rong DD, Zhang M, Ma QF, Lu J.",Front Neurosci. 2020 Sep 18;14:526645. doi: 10.3389/fnins.2020.526645. eCollection 2020.,Li QG,Front Neurosci,2020,2020/10/19,PMC7533550,,10.3389/fnins.2020.526645,1,26,25,,,,0,0,,seed-based,
326,31903525,Age at onset reveals different functional connectivity abnormalities in prodromal Alzheimer's disease,"Pini L, Geroldi C, Galluzzi S, Baruzzi R, Bertocchi M, Chitò E, Orini S, Romano M, Cotelli M, Rosini S, Magnaldi S, Morassi M, Cobelli M, Bonvicini C, Archetti S, Zanetti O, Frisoni GB, Pievani M.",Brain Imaging Behav. 2020 Dec;14(6):2594-2605. doi: 10.1007/s11682-019-00212-6.,Pini L,Brain Imaging Behav,2020,2020/01/07,,,10.1007/s11682-019-00212-6,1,30,20,,,,0,0,,seed-based,
327,33167371,Exploration of Functional Connectivity Changes Previously Reported in Fibromyalgia and Their Relation to Psychological Distress and Pain Measures,"van Ettinger-Veenstra H, Boehme R, Ghafouri B, Olausson H, Wicksell RK, Gerdle B.",J Clin Med. 2020 Nov 5;9(11):3560. doi: 10.3390/jcm9113560.,van Ettinger-Veenstra H,J Clin Med,2020,2020/11/10,PMC7694394,,10.3390/jcm9113560,1,31,28,,,,1,0,"limitation, motivation",,
328,31953148,Altered resting-state dynamic functional brain networks in major depressive disorder: Findings from the REST-meta-MDD consortium,"Long Y, Cao H, Yan C, Chen X, Li L, Castellanos FX, Bai T, Bo Q, Chen G, Chen N, Chen W, Cheng C, Cheng Y, Cui X, Duan J, Fang Y, Gong Q, Guo W, Hou Z, Hu L, Kuang L, Li F, Li K, Li T, Liu Y, Luo Q, Meng H, Peng D, Qiu H, Qiu J, Shen Y, Shi Y, Si T, Wang C, Wang F, Wang K, Wang L, Wang X, Wang Y, Wu X, Wu X, Xie C, Xie G, Xie H, Xie P, Xu X, Yang H, Yang J, Yao J, Yao S, Yin Y, Yuan Y, Zhang A, Zhang H, Zhang K, Zhang L, Zhang Z, Zhou R, Zhou Y, Zhu J, Zou C, Zang Y, Zhao J, Kin-Yuen Chan C, Pu W, Liu Z.",Neuroimage Clin. 2020;26:102163. doi: 10.1016/j.nicl.2020.102163. Epub 2020 Jan 7.,Long Y,Neuroimage Clin,2020,2020/01/19,PMC7229351,,10.1016/j.nicl.2020.102163,1,473,460,,,,1,0,motivation,,
329,31432318,Altered amygdala resting-state functional connectivity following acupuncture stimulation at BaiHui (GV20) in first-episode drug-Naïve major depressive disorder,"Duan G, He Q, Pang Y, Chen W, Liao H, Liu H, Tan L, Liu Y, Tao J, Zhang J, Wei X, Sun P, Liu P, Deng D.",Brain Imaging Behav. 2020 Dec;14(6):2269-2280. doi: 10.1007/s11682-019-00178-5.,Duan G,Brain Imaging Behav,2020,2019/08/22,,,10.1007/s11682-019-00178-5,1,30,29,,,,0,0,,seed-based,
330,33758682,Neural Connectivity Subtypes Predict Discrete Attentional Bias Profiles Among Heterogeneous Anxiety Patients,"Price RB, Beltz AM, Woody ML, Cummings L, Gilchrist D, Siegle GJ.",Clin Psychol Sci. 2020 May 1;8(3):491-505. doi: 10.1177/2167702620906149. Epub 2020 Apr 22.,Price RB,Clin Psychol Sci,2020,2021/03/24,PMC7983837,NIHMS1551478,10.1177/2167702620906149,0,,,,,,,,,method,
331,31079538,Functional brain connectivity abnormalities and cognitive deficits in neuromyelitis optica spectrum disorder,"Savoldi F, Rocca MA, Valsasina P, Riccitelli GC, Mesaros S, Drulovic J, Radaelli M, Filippi M.",Mult Scler. 2020 Jun;26(7):795-805. doi: 10.1177/1352458519845109. Epub 2019 May 13.,Savoldi F,Mult Scler,2020,2019/05/14,,,10.1177/1352458519845109,1,30,25,,,,,,,seed-based,
332,32849245,A Study of the Relationship Between Uric Acid and Substantia Nigra Brain Connectivity in Patients With REM Sleep Behavior Disorder and Parkinson's Disease,"Ellmore TM, Suescun J, Castriotta RJ, Schiess MC.",Front Neurol. 2020 Aug 5;11:815. doi: 10.3389/fneur.2020.00815. eCollection 2020.,Ellmore TM,Front Neurol,2020,2020/08/28,PMC7419698,,10.3389/fneur.2020.00815,1,32,23,11,,,1,0,limitation,seed-based,
333,31679906,Static and dynamic network properties of the repetitive transcranial magnetic stimulation target predict changes in emotion regulation in obsessive-compulsive disorder,"Douw L, Quaak M, Fitzsimmons SMDD, de Wit SJ, van der Werf YD, van den Heuvel OA, Vriend C.",Brain Stimul. 2020 Mar-Apr;13(2):318-326. doi: 10.1016/j.brs.2019.10.017. Epub 2019 Oct 24.,Douw L,Brain Stimul,2020,2019/11/05,,,10.1016/j.brs.2019.10.017,1,19,17,,,,1,0,limitation,seed-based,
334,32157432,Multiparametric imaging hippocampal neurodegeneration and functional connectivity with simultaneous PET/MRI in Alzheimer's disease,"Yan S, Zheng C, Cui B, Qi Z, Zhao Z, An Y, Qiao L, Han Y, Zhou Y, Lu J.",Eur J Nucl Med Mol Imaging. 2020 Sep;47(10):2440-2452. doi: 10.1007/s00259-020-04752-8. Epub 2020 Mar 10.,Yan S,Eur J Nucl Med Mol Imaging,2020,2020/03/12,PMC7396401,,10.1007/s00259-020-04752-8,1,38,22,,,,0,0,,seed-based,
335,32745995,Resting state auditory-language cortex connectivity is associated with hallucinations in clinical and biological subtypes of psychotic disorders,"Okuneye VT, Meda S, Pearlson GD, Clementz BA, Keshavan MS, Tamminga CA, Ivleva E, Sweeney JA, Gershon ES, Keedy SK.",Neuroimage Clin. 2020;27:102358. doi: 10.1016/j.nicl.2020.102358. Epub 2020 Jul 22.,Okuneye VT,Neuroimage Clin,2020,2020/08/04,PMC7398970,,10.1016/j.nicl.2020.102358,1,186,89,81,73,,0,0,,seed-based,
336,33408617,Individualized Prediction of PTSD Symptom Severity in Trauma Survivors From Whole-Brain Resting-State Functional Connectivity,"Suo X, Lei D, Li W, Yang J, Li L, Sweeney JA, Gong Q.",Front Behav Neurosci. 2020 Dec 21;14:563152. doi: 10.3389/fnbeh.2020.563152. eCollection 2020.,Suo X,Front Behav Neurosci,2020,2021/01/07,PMC7779396,,10.3389/fnbeh.2020.563152,0,,,,,,,,,within-patient,
337,32087287,"Dynamic functional connectivity and graph theory metrics in a rat model of temporal lobe epilepsy reveal a preference for brain states with a lower functional connectivity, segregation and integration","Christiaen E, Goossens MG, Descamps B, Larsen LE, Boon P, Raedt R, Vanhove C.",Neurobiol Dis. 2020 Jun;139:104808. doi: 10.1016/j.nbd.2020.104808. Epub 2020 Feb 19.,Christiaen E,Neurobiol Dis,2020,2020/02/23,,,10.1016/j.nbd.2020.104808,0,,,,,,,,,rats,
338,32858487,Dynamic functional connectivity impairments in idiopathic rapid eye movement sleep behavior disorder,"Li G, Zhou L, Chen Z, Luo N, Niu M, Li Y, Kang W, Liu J.",Parkinsonism Relat Disord. 2020 Oct;79:11-17. doi: 10.1016/j.parkreldis.2020.08.003. Epub 2020 Aug 8.,Li G,Parkinsonism Relat Disord,2020,2020/08/29,,,10.1016/j.parkreldis.2020.08.003,1,38,33,,,,0,0,,,
339,31270776,Directed functional connectivity of the hippocampus in patients with presbycusis,"Chen YC, Yong W, Xing C, Feng Y, Haidari NA, Xu JJ, Gu JP, Yin X, Wu Y.",Brain Imaging Behav. 2020 Jun;14(3):917-926. doi: 10.1007/s11682-019-00162-z.,Chen YC,Brain Imaging Behav,2020,2019/07/05,,,10.1007/s11682-019-00162-z,1,40,32,,,,0,0,, seed-based,
340,32693320,Cognitive remediation and brain connectivity: A resting-state fMRI study in patients with schizophrenia,"Penadés R, Segura B, Inguanzo A, García-Rizo C, Catalán R, Masana G, Bernardo M, Junqué C.",Psychiatry Res Neuroimaging. 2020 Sep 30;303:111140. doi: 10.1016/j.pscychresns.2020.111140. Epub 2020 Jul 15.,Penadés R,Psychiatry Res Neuroimaging,2020,2020/07/22,,,10.1016/j.pscychresns.2020.111140,1,26,10,,,,0,0,,,
341,32734925,Cerebellar-cerebral dynamic functional connectivity alterations in major depressive disorder,"Zhu DM, Yang Y, Zhang Y, Wang C, Wang Y, Zhang C, Zhao W, Zhu J.",J Affect Disord. 2020 Oct 1;275:319-328. doi: 10.1016/j.jad.2020.06.062. Epub 2020 Jul 15.,Zhu DM,J Affect Disord,2020,2020/08/01,,,10.1016/j.jad.2020.06.062,1,50,36,,,,1,0,limitation, seed-based,
342,31801648,"Intrinsic functional connectivity, CSF biomarker profiles and their relation to cognitive function in mild cognitive impairment","Matura S, Köhler J, Reif A, Fusser F, Karakaya T, Scheibe M, Ehret F, Hartmann D, Kang JS, Mayer C, Prvulovic D, Pantel J.",Acta Neuropsychiatr. 2020 Aug;32(4):206-213. doi: 10.1017/neu.2019.49. Epub 2019 Dec 5.,Matura S,Acta Neuropsychiatr,2020,2019/12/06,,,10.1017/neu.2019.49,1,38,30,,,,1,0,limitation, seed-based,
343,31964163,Human Brain Functional Network Organization Is Disrupted After Whole-Brain Radiation Therapy,"Mitchell TJ, Seitzman BA, Ballard N, Petersen SE, Shimony JS, Leuthardt EC.",Brain Connect. 2020 Feb;10(1):29-38. doi: 10.1089/brain.2019.0713.,Mitchell TJ,Brain Connect,2020,2020/01/23,PMC7044779,,10.1089/brain.2019.0713,0,,,,,,,,,case-study,
344,32935924,Altered long- and short-range functional connectivity density associated with poor sleep quality in patients with chronic insomnia disorder: A resting-state fMRI study,"Zhou F, Zhu Y, Zhu Y, Huang M, Jiang J, He L, Huang S, Zeng X, Gong H.",Brain Behav. 2020 Nov;10(11):e01844. doi: 10.1002/brb3.1844. Epub 2020 Sep 16.,Zhou F,Brain Behav,2020,2020/09/16,PMC7667361,,10.1002/brb3.1844,1,27,27,,,,1,0,limitation,,
345,32334074,Bilateral nucleus basalis of Meynert deep brain stimulation for dementia with Lewy bodies: A randomised clinical trial,"Gratwicke J, Zrinzo L, Kahan J, Peters A, Brechany U, McNichol A, Beigi M, Akram H, Hyam J, Oswal A, Day B, Mancini L, Thornton J, Yousry T, Crutch SJ, Taylor JP, McKeith I, Rochester L, Schott JM, Limousin P, Burn D, Rossor MN, Hariz M, Jahanshahi M, Foltynie T.",Brain Stimul. 2020 Jul-Aug;13(4):1031-1039. doi: 10.1016/j.brs.2020.04.010. Epub 2020 Apr 22.,Gratwicke J,Brain Stimul,2020,2020/04/26,,,10.1016/j.brs.2020.04.010,0,,,,,,,,,within-patient,
346,32196828,Insula shows abnormal task-evoked and resting-state activity in first-episode drug-naïve generalized anxiety disorder,"Cui H, Zhang B, Li W, Li H, Pang J, Hu Q, Zhang L, Tang Y, Yang Z, Wang J, Li C, Northoff G.",Depress Anxiety. 2020 Jul;37(7):632-644. doi: 10.1002/da.23009. Epub 2020 Mar 20.,Cui H,Depress Anxiety,2020,2020/03/21,,,10.1002/da.23009,1,34,30,,,,0,0,, seed-based,
347,30907042,Aberrant insular cortex connectivity in abstinent alcohol-dependent rats is reversed by dopamine D3 receptor blockade,"Scuppa G, Tambalo S, Pfarr S, Sommer WH, Bifone A.",Addict Biol. 2020 May;25(3):e12744. doi: 10.1111/adb.12744. Epub 2019 Mar 24.,Scuppa G,Addict Biol,2020,2019/03/26,PMC7187338,,10.1111/adb.12744,0,,,,,,,,,rats,
348,31734293,Rumination network dysfunction in major depression: A brain connectome study,"Zhang R, Kranz GS, Zou W, Deng Y, Huang X, Lin K, Lee TMC.",Prog Neuropsychopharmacol Biol Psychiatry. 2020 Mar 2;98:109819. doi: 10.1016/j.pnpbp.2019.109819. Epub 2019 Nov 14.,Zhang R,Prog Neuropsychopharmacol Biol Psychiatry,2020,2019/11/18,,,10.1016/j.pnpbp.2019.109819,1,51,45,,,,0,0,, seed-based,
349,32089894,An fMRI Study of the Effects of Vibroacoustic Stimulation on Functional Connectivity in Patients with Insomnia,"Zabrecky G, Shahrampour S, Whitely C, Alizadeh M, Conklin C, Wintering N, Doghramji K, Zhan T, Mohamed F, Newberg A, Monti D.",Sleep Disord. 2020 Feb 4;2020:7846914. doi: 10.1155/2020/7846914. eCollection 2020.,Zabrecky G,Sleep Disord,2020,2020/02/25,PMC7024098,,10.1155/2020/7846914,1,19,11,,,,0,0,,,
350,31925668,Functional Changes of Mentalizing Network in SCA2 Patients: Novel Insights into Understanding the Social Cerebellum,"Olivito G, Siciliano L, Clausi S, Lupo M, Romano S, Masciullo M, Molinari M, Cercignani M, Bozzali M, Leggio M.",Cerebellum. 2020 Apr;19(2):235-242. doi: 10.1007/s12311-019-01081-x.,Olivito G,Cerebellum,2020,2020/01/12,,,10.1007/s12311-019-01081-x,1,23,10,,,,0,0,, seed-based,
351,33323140,Improvement in prefrontal thalamic connectivity during the early course of the illness in recent-onset psychosis: a 12-month longitudinal follow-up resting-state fMRI study,"Bergé D, Lesh TA, Smucny J, Carter CS.",Psychol Med. 2020 Dec 16:1-9. doi: 10.1017/S0033291720004808. Online ahead of print.,Bergé D,Psychol Med,2020,2020/12/16,PMC9307321,NIHMS1823475,10.1017/S0033291720004808,1,129,87,,,,0,0,, seed-based,
352,31786651,Effect of single dose N-acetylcysteine administration on resting state functional connectivity in schizophrenia,"McQueen G, Lay A, Lally J, Gabay AS, Collier T, Lythgoe DJ, Barker GJ, Stone JM, McGuire P, MacCabe JH, Egerton A.",Psychopharmacology (Berl). 2020 Feb;237(2):443-451. doi: 10.1007/s00213-019-05382-1. Epub 2019 Nov 30.,McQueen G,Psychopharmacology (Berl),2020,2019/12/02,PMC7018675,,10.1007/s00213-019-05382-1,0,,,,,,,,,within-patient,
353,33002859,"Functional connectivity of the irritative zone identified by electrical source imaging, and EEG-correlated fMRI analyses","Urriola J, Bollmann S, Tremayne F, Burianová H, Marstaller L, Reutens D.",Neuroimage Clin. 2020;28:102440. doi: 10.1016/j.nicl.2020.102440. Epub 2020 Sep 18.,Urriola J,Neuroimage Clin,2020,2020/10/01,PMC7527619,,10.1016/j.nicl.2020.102440,0,,,,,,,,,within-patient,
354,33155047,Aberrant striatal dopamine links topographically with cortico-thalamic dysconnectivity in schizophrenia,"Avram M, Brandl F, Knolle F, Cabello J, Leucht C, Scherr M, Mustafa M, Koutsouleris N, Leucht S, Ziegler S, Sorg C.",Brain. 2020 Dec 5;143(11):3495-3505. doi: 10.1093/brain/awaa296.,Avram M,Brain,2020,2020/11/06,,,10.1093/brain/awaa296,0,,,,,,,,,within-patient,
355,32716597,Asymmetric tumor-related alterations of network-specific intrinsic functional connectivity in glioma patients,"Jütten K, Mainz V, Delev D, Gauggel S, Binkofski F, Wiesmann M, Clusmann H, Na CH.",Hum Brain Mapp. 2020 Nov;41(16):4549-4561. doi: 10.1002/hbm.25140. Epub 2020 Jul 27.,Jütten K,Hum Brain Mapp,2020,2020/07/28,PMC7555062,,10.1002/hbm.25140,1,27,27,,,,0,0,, seed-based,
356,31839549,Functional brain networks underlying evidence integration and delusional ideation,"Lavigne KM, Menon M, Moritz S, Woodward TS.",Schizophr Res. 2020 Feb;216:302-309. doi: 10.1016/j.schres.2019.11.038. Epub 2019 Dec 12.,Lavigne KM,Schizophr Res,2020,2019/12/17,,,10.1016/j.schres.2019.11.038,0,,,,,,,,,within-patient,
357,31923896,Contralesional homotopic functional plasticity in patients with temporal glioma,"Liu D, Chen J, Hu X, Hu G, Liu Y, Yang K, Xiao C, Zou Y, Liu H.",J Neurosurg. 2020 Jan 10:1-9. doi: 10.3171/2019.11.JNS191982. Online ahead of print.,Liu D,J Neurosurg,2020,2020/01/11,,,10.3171/2019.11.JNS191982,1,17,14,,,,0,0,, seed-based,
358,33090913,Effect of age at time of injury on long-term changes in intrinsic functional connectivity in traumatic brain injury,"de Souza NL, Parker R, Gonzalez CS, Ryan JD, Esopenko C.",Brain Inj. 2020 Oct 14;34(12):1646-1654. doi: 10.1080/02699052.2020.1832257. Epub 2020 Oct 22.,de Souza NL,Brain Inj,2020,2020/10/22,,,10.1080/02699052.2020.1832257,0,,,,,,,,,within-patient,
359,32903748,Disrupted Functional Network Connectivity Predicts Cognitive Impairment in Presbycusis Patients,"Xing C, Zhang J, Cui J, Yong W, Hu J, Yin X, Wu Y, Chen YC.",Front Aging Neurosci. 2020 Aug 12;12:246. doi: 10.3389/fnagi.2020.00246. eCollection 2020.,Xing C,Front Aging Neurosci,2020,2020/09/09,PMC7438913,,10.3389/fnagi.2020.00246,1,40,40,,,,0,0,, seed-based,
360,32761400,Global Brain Involvement in Posterior Cortical Atrophy: Multimodal MR Imaging Investigation,"Glick-Shames H, Keadan T, Backner Y, Bick A, Levin N.",Brain Topogr. 2020 Sep;33(5):600-612. doi: 10.1007/s10548-020-00788-z. Epub 2020 Aug 6.,Glick-Shames H,Brain Topogr,2020,2020/08/08,,,10.1007/s10548-020-00788-z,1,14,10,,,,1,0,limitation,,
361,33078115,Altered amplitude of low-frequency fluctuations and default mode network connectivity in high myopia: a resting-state fMRI study,"Zhang XW, Dai RP, Cheng GW, Zhang WH, Long Q.",Int J Ophthalmol. 2020 Oct 18;13(10):1629-1636. doi: 10.18240/ijo.2020.10.18. eCollection 2020.,Zhang XW,Int J Ophthalmol,2020,2020/10/20,PMC7511385,,10.18240/ijo.2020.10.18,1,15,11,,,,0,0,, seed-based,
362,33424661,Altered Local Gyrification Index and Corresponding Functional Connectivity in Medication Free Major Depressive Disorder,"Long J, Xu J, Wang X, Li J, Rao S, Wu H, Kuang W.",Front Psychiatry. 2020 Dec 14;11:585401. doi: 10.3389/fpsyt.2020.585401. eCollection 2020.,Long J,Front Psychiatry,2020,2021/01/11,PMC7793885,,10.3389/fpsyt.2020.585401,1,30,28,,,,0,0,,,
