PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Include,Sample 1,Sample 2,Sample 3,Sample 4,Sample 5,Mentions power,Power analysis,Power discussion,REMARKS,
33334720,People with mesial temporal lobe epilepsy have altered thalamo-occipital brain networks,"Wills KE, González HFJ, Johnson GW, Haas KF, Morgan VL, Narasimhan S, Englot DJ.",Epilepsy Behav. 2021 Feb;115:107645. doi: 10.1016/j.yebeh.2020.107645. Epub 2020 Dec 15.,Wills KE,Epilepsy Behav,2021,2020/12/18,PMC7882020,NIHMS1650317,10.1016/j.yebeh.2020.107645,0,,,,,,,,,Seed-based,
35264921,Aberrant Functional Connectivity of Sensorimotor Network and Its Relationship With Executive Dysfunction in Bipolar Disorder Type I,"Zhu W, Tang W, Liang Y, Jiang X, Li Y, Chen Z, Zhu C.",Front Neurosci. 2022 Feb 21;15:823550. doi: 10.3389/fnins.2021.823550. eCollection 2021.,Zhu W,Front Neurosci,2022,2022/03/10,PMC8898951,,10.3389/fnins.2021.823550,0,,,,,,,,,Seed-based,
33472144,Dynamic functional connectivity as a neural correlate of fatigue in multiple sclerosis,"Tijhuis FB, Broeders TAA, Santos FAN, Schoonheim MM, Killestein J, Leurs CE, van Geest Q, Steenwijk MD, Geurts JJG, Hulst HE, Douw L.",Neuroimage Clin. 2021;29:102556. doi: 10.1016/j.nicl.2020.102556. Epub 2021 Jan 4.,Tijhuis FB,Neuroimage Clin,2021,2021/01/20,PMC7815811,,10.1016/j.nicl.2020.102556,0,,,,,,,,,Seed-based,
34891980,Distinct Functional and Metabolic Alterations of DMN Subsystems in Alzheimer's Disease: A Simultaneous FDG-PET/fMRI Study,"Guan Z, Zhang M, Zhang Y, Li B, Li Y.",Annu Int Conf IEEE Eng Med Biol Soc. 2021 Nov;2021:3443-3446. doi: 10.1109/EMBC46164.2021.9629472.,Guan Z,Annu Int Conf IEEE Eng Med Biol Soc,2021,2021/12/11,,,10.1109/EMBC46164.2021.9629472,0,,,,,,,,,Seed-based,
33051605,Resting state network functional connectivity abnormalities in systemic lupus erythematosus: correlations with neuropsychiatric impairment,"Bonacchi R, Rocca MA, Ramirez GA, Bozzolo EP, Canti V, Preziosa P, Valsasina P, Riccitelli GC, Meani A, Moiola L, Rovere-Querini P, Manfredi AA, Filippi M.",Mol Psychiatry. 2021 Jul;26(7):3634-3645. doi: 10.1038/s41380-020-00907-z. Epub 2020 Oct 13.,Bonacchi R,Mol Psychiatry,2021,2020/10/14,,,10.1038/s41380-020-00907-z,1,32,32,,,,1,0,limitation,,
33609963,Articulatory network reorganization in Parkinson's disease as assessed by multimodal MRI and acoustic measures,"Klobusiakova P, Mekyska J, Brabenec L, Galaz Z, Zvoncak V, Mucha J, Rapcsak SZ, Rektorova I.",Parkinsonism Relat Disord. 2021 Mar;84:122-128. doi: 10.1016/j.parkreldis.2021.02.012. Epub 2021 Feb 9.,Klobusiakova P,Parkinsonism Relat Disord,2021,2021/02/20,,,10.1016/j.parkreldis.2021.02.012,0,,,,,,,,,Seed-based,
34367362,Construction of embedded fMRI resting-state functional connectivity networks using manifold learning,"Gallos IK, Galaris E, Siettos CI.",Cogn Neurodyn. 2021 Aug;15(4):585-608. doi: 10.1007/s11571-020-09645-y. Epub 2020 Nov 3.,Gallos IK,Cogn Neurodyn,2021,2021/08/09,PMC8286923,,10.1007/s11571-020-09645-y,0,,,,,,,,,ML,
33844192,Distinct impaired patterns of intrinsic functional network centrality in patients with early- and late-onset Alzheimer's disease,"Zhou J, Li K, Luo X, Zeng Q, Jiaerken Y, Wang S, Xu X, Liu X, Li Z, Zhang T, Fu Y, Zhao S, Huang P, Zhang M.",Brain Imaging Behav. 2021 Oct;15(5):2661-2670. doi: 10.1007/s11682-021-00470-3. Epub 2021 Apr 12.,Zhou J,Brain Imaging Behav,2021,2021/04/12,,,10.1007/s11682-021-00470-3,1,36,20,20,,,0,1,limitation,,
34342681,Structural and functional brain connectivity in moderate-late preterm infants with low-grade intraventricular hemorrhage,"Argyropoulou MI, Xydis VG, Drougia A, Giantsouli AS, Giapros V, Astrakas LG.",Neuroradiology. 2022 Jan;64(1):197-204. doi: 10.1007/s00234-021-02770-3. Epub 2021 Aug 3.,Argyropoulou MI,Neuroradiology,2022,2021/08/03,,,10.1007/s00234-021-02770-3,1,10,10,,,,0,0,,,
34759049,Treatment of Age-Related Hearing Loss Alters Audiovisual Integration and Resting-State Functional Connectivity: A Randomized Controlled Pilot Trial,"Rosemann S, Gieseler A, Tahden M, Colonius H, Thiel CM.",eNeuro. 2021 Dec 8;8(6):ENEURO.0258-21.2021. doi: 10.1523/ENEURO.0258-21.2021. Print 2021 Nov-Dec.,Rosemann S,eNeuro,2021,2021/11/11,PMC8658542,,10.1523/ENEURO.0258-21.2021,0,,,,,,,,,Seed-based,
32950621,Peripheral inflammation is associated with dysfunctional corticostriatal circuitry and executive dysfunction in bipolar disorder patients,"Tseng HH, Chang HH, Wei SY, Lu TH, Hsieh YT, Yang YK, Chen PS.",Brain Behav Immun. 2021 Jan;91:695-702. doi: 10.1016/j.bbi.2020.09.010. Epub 2020 Sep 17.,Tseng HH,Brain Behav Immun,2021,2020/09/20,,,10.1016/j.bbi.2020.09.010,0,,,,,,,,,Seed-based,
34267530,Connecting Peripheral to Central Neuropathy: Examination of Nerve Conduction Combined with Olfactory Tests in Patients with Type 2 Diabetes,"Ni W, Zhang Z, Zhang B, Zhang W, Cheng H, Miao Y, Chen W, Liu J, Zhu D, Bi Y.",Diabetes Metab Syndr Obes. 2021 Jul 6;14:3097-3107. doi: 10.2147/DMSO.S312021. eCollection 2021.,Ni W,Diabetes Metab Syndr Obes,2021,2021/07/16,PMC8276992,,10.2147/DMSO.S312021,0,,,,,,,,,Seed-based,
33039778,Different facial recognition patterns in schizophrenia and bipolar disorder assessed using a computerized emotional perception test and fMRI,"Hwang HC, Kim SM, Han DH.",J Affect Disord. 2021 Jan 15;279:83-88. doi: 10.1016/j.jad.2020.09.125. Epub 2020 Oct 6.,Hwang HC,J Affect Disord,2021,2020/10/11,,,10.1016/j.jad.2020.09.125,1,55,54,50,,,0,0,,,
35115998,Acupuncture Enhances Dorsal Raphe Functional Connectivity in Knee Osteoarthritis With Chronic Pain,"Gao N, Shi H, Hu S, Zha B, Yuan A, Shu J, Fan Y, Bai J, Xie H, Cui J, Wang X, Li C, Qiu B, Yang J.",Front Neurol. 2022 Jan 18;12:813723. doi: 10.3389/fneur.2021.813723. eCollection 2021.,Gao N,Front Neurol,2022,2022/02/04,PMC8805588,,10.3389/fneur.2021.813723,0,,,,,,,,,Seed-based,
34911201,Individual prediction of trauma-focused psychotherapy response in youth with posttraumatic stress disorder using resting-state functional connectivity,"Zhutovsky P, Zantvoord JB, Ensink JBM, Op den Kelder R, Lindauer RJL, van Wingen GA.",Neuroimage Clin. 2021;32:102898. doi: 10.1016/j.nicl.2021.102898. Epub 2021 Nov 26.,Zhutovsky P,Neuroimage Clin,2021,2021/12/16,PMC8645516,,10.1016/j.nicl.2021.102898,0,,,,,,,,,within-patient,
32632634,Altered spontaneous neuronal activity and functional connectivity pattern in primary angle-closure glaucoma: a resting-state fMRI study,"Wang R, Tang Z, Liu T, Sun X, Wu L, Xiao Z.",Neurol Sci. 2021 Jan;42(1):243-251. doi: 10.1007/s10072-020-04577-1. Epub 2020 Jul 6.,Wang R,Neurol Sci,2021,2020/07/08,,,10.1007/s10072-020-04577-1,1,42,21,,,,0,0,,,
34425489,Prospective study on resting state functional connectivity in adolescents with major depressive disorder after antidepressant treatment,"Chi S, Song M, Lee JH, Ko M, Suh SI, Lee MS.",J Psychiatr Res. 2021 Oct;142:369-375. doi: 10.1016/j.jpsychires.2021.08.026. Epub 2021 Aug 20.,Chi S,J Psychiatr Res,2021,2021/08/23,,,10.1016/j.jpsychires.2021.08.026,0,,,,,,,,,Seed-based,
34721501,Short- and Long-Term Functional Connectivity Differences Associated with Alzheimer's Disease Progression,"Mondragón JD, Marapin R, De Deyn PP, Maurits N.",Dement Geriatr Cogn Dis Extra. 2021 Sep 23;11(3):235-249. doi: 10.1159/000518233. eCollection 2021 Sep-Dec.,Mondragón JD,Dement Geriatr Cogn Dis Extra,2021,2021/11/01,PMC8543355,,10.1159/000518233,0,,,,,,,,,within-patient,
34775693,Discriminating mild traumatic brain injury using sparse dictionary learning of functional network dynamics,"Fan L, Xu H, Su J, Qin J, Gao K, Ou M, Peng S, Shen H, Li N.",Brain Behav. 2021 Dec;11(12):e2414. doi: 10.1002/brb3.2414. Epub 2021 Nov 13.,Fan L,Brain Behav,2021,2021/11/14,PMC8671791,,10.1002/brb3.2414,0,,,,,,,,,predictive,
34720908,Networks Are Associated With Acupuncture Treatment in Patients With Diarrhea-Predominant Irritable Bowel Syndrome: A Resting-State Imaging Study,"Zhao T, Pei L, Ning H, Guo J, Song Y, Zhou J, Chen L, Sun J, Mi Z.",Front Hum Neurosci. 2021 Oct 14;15:736512. doi: 10.3389/fnhum.2021.736512. eCollection 2021.,Zhao T,Front Hum Neurosci,2021,2021/11/01,PMC8551866,,10.3389/fnhum.2021.736512,1,74,31,,,,0,0,,,
33079467,Dissimilarity of functional connectivity uncovers the influence of participant's motion in functional magnetic resonance imaging studies,"Yang L, Wu B, Fan L, Huang S, Vigotsky AD, Baliki MN, Yan Z, Apkarian AV, Huang L.",Hum Brain Mapp. 2021 Feb 15;42(3):713-723. doi: 10.1002/hbm.25255. Epub 2020 Oct 20.,Yang L,Hum Brain Mapp,2021,2020/10/20,PMC7814752,,10.1002/hbm.25255,0,,,,,,,,,method,
32029885,Hippocampal subregions and networks linked with antidepressant response to electroconvulsive therapy,"Leaver AM, Vasavada M, Kubicki A, Wade B, Loureiro J, Hellemann G, Joshi SH, Woods RP, Espinoza R, Narr KL.",Mol Psychiatry. 2021 Aug;26(8):4288-4299. doi: 10.1038/s41380-020-0666-z. Epub 2020 Feb 6.,Leaver AM,Mol Psychiatry,2021,2020/02/08,PMC7415508,NIHMS1553360,10.1038/s41380-020-0666-z,0,,,,,,,,,Seed-based,
33221607,Abnormal functional connectivity within the reward network: a potential neuroimaging endophenotype of bipolar disorder,"Xi C, Lai J, Du Y, Ng CH, Jiang J, Wu L, Zhang P, Xu Y, Hu S.",J Affect Disord. 2021 Feb 1;280(Pt B):49-56. doi: 10.1016/j.jad.2020.11.072. Epub 2020 Nov 11.,Xi C,J Affect Disord,2021,2020/11/22,,,10.1016/j.jad.2020.11.072,0,,,,,,,,,Seed-based,
34069930,fMRI Retinotopic Mapping in Patients with Brain Tumors and Space-Occupying Brain Lesions in the Area of the Occipital Lobe,"Hense K, Plank T, Wendl C, Dodoo-Schittko F, Bumes E, Greenlee MW, Schmidt NO, Proescholdt M, Rosengarth K.",Cancers (Basel). 2021 May 18;13(10):2439. doi: 10.3390/cancers13102439.,Hense K,Cancers (Basel),2021,2021/06/02,PMC8157607,,10.3390/cancers13102439,0,,,,,,,,,retinotopic,
34354566,Altered Spontaneous Neural Activity and Functional Connectivity in Parkinson's Disease With Subthalamic Microlesion,"Luo B, Lu Y, Qiu C, Dong W, Xue C, Zhang L, Liu W, Zhang W.",Front Neurosci. 2021 Jul 20;15:699010. doi: 10.3389/fnins.2021.699010. eCollection 2021.,Luo B,Front Neurosci,2021,2021/08/06,PMC8329380,,10.3389/fnins.2021.699010,1,37,13,,,,0,0,,,
33577021,Altered default mode network activity and cortical thickness as vulnerability indicators for SCZ: a preliminary resting state MRI study,"Jamea AA, Alblowi M, Alghamdi J, Alosaimi FD, Albadr F, Abualait T, Bashir S.",Eur Rev Med Pharmacol Sci. 2021 Jan;25(2):669-677. doi: 10.26355/eurrev_202101_24628.,Jamea AA,Eur Rev Med Pharmacol Sci,2021,2021/02/12,,,10.26355/eurrev_202101_24628,1,15,15,,,,0,0,,,
33963282,Decreased left amygdala functional connectivity by cognitive-coping therapy in obsessive-compulsive disorder,"Zhao Z, Wang CH, Ma JD, Shan X, Shi LJ, Wang X, Huang P, Li HF, Sang DE, Kou SJ, Li ZR, Zhao HZ, Lian HK, Hu XZ.",Mol Psychiatry. 2021 Nov;26(11):6952-6962. doi: 10.1038/s41380-021-01131-z. Epub 2021 May 7.,Zhao Z,Mol Psychiatry,2021,2021/05/08,,,10.1038/s41380-021-01131-z,0,,,,,,,,,Seed-based,
34777225,S1 Brain Connectivity in Carpal Tunnel Syndrome Underlies Median Nerve and Functional Improvement Following Electro-Acupuncture,"Fisher H, Sclocco R, Maeda Y, Kim J, Malatesta C, Gerber J, Audette J, Kettner N, Napadow V.",Front Neurol. 2021 Oct 27;12:754670. doi: 10.3389/fneur.2021.754670. eCollection 2021.,Fisher H,Front Neurol,2021,2021/11/15,PMC8578723,,10.3389/fneur.2021.754670,0,,,,,,,,,Seed-based,
34512281,Forced Normalization Revisited: New Concepts About a Paradoxical Phenomenon,Bragatti JA.,Front Integr Neurosci. 2021 Aug 27;15:736248. doi: 10.3389/fnint.2021.736248. eCollection 2021.,Bragatti JA,Front Integr Neurosci,2021,2021/09/13,PMC8429494,,10.3389/fnint.2021.736248,0,,,,,,,,,review,
34646127,Functional Magnetic Resonance Imaging Reveals Early Connectivity Changes in the Auditory and Vestibular Cortices in Idiopathic Sudden Sensorineural Hearing Loss With Vertigo: A Pilot Study,"Wang Q, Chen Q, Liu P, Zhang J, Zhou L, Peng L.",Front Hum Neurosci. 2021 Sep 27;15:719254. doi: 10.3389/fnhum.2021.719254. eCollection 2021.,Wang Q,Front Hum Neurosci,2021,2021/10/14,PMC8502874,,10.3389/fnhum.2021.719254,0,,,,,,,,,Seed-based,
33846284,Neurocognitive disorders in the elderly: altered functional resting-state hyperconnectivities in postoperative delirium patients,"Winterer JM, Ofosu K, Borchers F, Hadzidiakos D, Lammers-Lietz F, Spies C, Winterer G, Zacharias N.",Transl Psychiatry. 2021 Apr 12;11(1):213. doi: 10.1038/s41398-021-01304-y.,Winterer JM,Transl Psychiatry,2021,2021/04/13,PMC8041755,,10.1038/s41398-021-01304-y,0,,,,,,,,,Seed-based,
34544032,Stroke-related alterations in inter-areal communication,"Allegra M, Favaretto C, Metcalf N, Corbetta M, Brovelli A.",Neuroimage Clin. 2021;32:102812. doi: 10.1016/j.nicl.2021.102812. Epub 2021 Sep 11.,Allegra M,Neuroimage Clin,2021,2021/09/20,PMC8453222,,10.1016/j.nicl.2021.102812,1,132,26,,,,0,0,,,
33683634,A resting-state functional MRI study in patients with vestibular migraine during interictal period,"Wang S, Wang H, Liu X, Yan W, Wang M, Zhao R.",Acta Neurol Belg. 2021 Mar 8. doi: 10.1007/s13760-021-01639-9. Online ahead of print.,Wang S,Acta Neurol Belg,2021,2021/03/08,,,10.1007/s13760-021-01639-9,0,,,,,,,,,Seed-based,
34603986,Concomitant functional impairment and reorganization in the linkage between the cerebellum and default mode network in patients with type 2 diabetes mellitus,"Deng L, Liu H, Liu H, Liu J, Liu W, Liu Y, Zhang Y, Rong P, Liang Q, Wang W.",Quant Imaging Med Surg. 2021 Oct;11(10):4310-4320. doi: 10.21037/qims-21-41.,Deng L,Quant Imaging Med Surg,2021,2021/10/04,PMC8408787,,10.21037/qims-21-41,0,,,,,,,,,Seed-based,
34605664,Arcuate Fasciculus Subsegment Impairments Distinctly Associated with Memory and Language Deficits in Acute Mild Traumatic Brain Injury Patients,"Wang T, Hu Y, Wang D, Liu J, Sun J, Wei C, Dai H, Li Y.",J Neurotrauma. 2021 Dec;38(23):3279-3287. doi: 10.1089/neu.2021.0267.,Wang T,J Neurotrauma,2021,2021/10/04,,,10.1089/neu.2021.0267,0,,,,,,,,,Seed-based,
32127647,Functional connectome-wide associations of schizophrenia polygenic risk,"Cao H, Zhou H, Cannon TD.",Mol Psychiatry. 2021 Jun;26(6):2553-2561. doi: 10.1038/s41380-020-0699-3. Epub 2020 Mar 3.,Cao H,Mol Psychiatry,2021,2020/03/05,,,10.1038/s41380-020-0699-3,0,,,,,,,,,PRS,
34248603,"Altered Functional Connectivity of the Basal Nucleus of Meynert in Subjective Cognitive Impairment, Early Mild Cognitive Impairment, and Late Mild Cognitive Impairment","Xu W, Rao J, Song Y, Chen S, Xue C, Hu G, Lin X, Chen J.",Front Aging Neurosci. 2021 Jun 25;13:671351. doi: 10.3389/fnagi.2021.671351. eCollection 2021.,Xu W,Front Aging Neurosci,2021,2021/07/12,PMC8267913,,10.3389/fnagi.2021.671351,1,77,44,43,34,,0,0,,,
33317408,A Classification-Based Approach to Estimate the Number of Resting Functional Magnetic Resonance Imaging Dynamic Functional Connectivity States,"Saha DK, Damaraju E, Rashid B, Abrol A, Plis SM, Calhoun VD.",Brain Connect. 2021 Mar;11(2):132-145. doi: 10.1089/brain.2020.0794. Epub 2021 Feb 9.,Saha DK,Brain Connect,2021,2020/12/15,PMC7993535,,10.1089/brain.2020.0794,0,,,,,,,,,predictive,
35082656,Progressive Prefrontal Cortex Dysfunction in Parkinson's Disease With Probable REM Sleep Behavior Disorder: A 3-Year Longitudinal Study,"Jia X, Fan W, Wang Z, Liu Y, Li Y, Li H, Li H, Ma T, Wang J, Yang Q.",Front Aging Neurosci. 2022 Jan 10;13:750767. doi: 10.3389/fnagi.2021.750767. eCollection 2021.,Jia X,Front Aging Neurosci,2022,2022/01/27,PMC8784770,,10.3389/fnagi.2021.750767,0,,,,,,,,,"Seed-based, within-patient",
34690912,Identification and Therapeutic Outcome Prediction of Cervical Spondylotic Myelopathy Based on the Functional Connectivity From Resting-State Functional MRI Data: A Preliminary Machine Learning Study,"Su Q, Zhao R, Wang S, Tu H, Guo X, Yang F.",Front Neurol. 2021 Oct 8;12:711880. doi: 10.3389/fneur.2021.711880. eCollection 2021.,Su Q,Front Neurol,2021,2021/10/25,PMC8531403,,10.3389/fneur.2021.711880,0,,,,,,,,,predictive,
32539526,Diagnostic Classification for Human Autism and Obsessive-Compulsive Disorder Based on Machine Learning From a Primate Genetic Model,"Zhan Y, Wei J, Liang J, Xu X, He R, Robbins TW, Wang Z.",Am J Psychiatry. 2021 Jan 1;178(1):65-76. doi: 10.1176/appi.ajp.2020.19101091. Epub 2020 Jun 16.,Zhan Y,Am J Psychiatry,2021,2020/06/17,,,10.1176/appi.ajp.2020.19101091,0,,,,,,,,,predictive,
33823042,Fronto-Temporal Disconnection Within the Presence Hallucination Network in Psychotic Patients With Passivity Experiences,"Stripeikyte G, Potheegadoo J, Progin P, Rognini G, Blondiaux E, Salomon R, Griffa A, Hagmann P, Faivre N, Do KQ, Conus P, Blanke O.",Schizophr Bull. 2021 Oct 21;47(6):1718-1728. doi: 10.1093/schbul/sbab031.,Stripeikyte G,Schizophr Bull,2021,2021/04/06,PMC8530400,,10.1093/schbul/sbab031,0,,,,,,,,,Seed-based,
34439684,Weaker Connectivity of the Cortical Networks Is Linked with the Uncharacteristic Gait in Youth with Cerebral Palsy,"Doucet GE, Baker S, Wilson TW, Kurz MJ.",Brain Sci. 2021 Aug 13;11(8):1065. doi: 10.3390/brainsci11081065.,Doucet GE,Brain Sci,2021,2021/08/27,PMC8391166,,10.3390/brainsci11081065,0,,,,,,,,,Seed-based,
33621397,Resting state functional connectivity correlates of rumination and worry in internalizing psychopathologies,"Feurer C, Jimmy J, Chang F, Langenecker SA, Phan KL, Ajilore O, Klumpp H.",Depress Anxiety. 2021 May;38(5):488-497. doi: 10.1002/da.23142. Epub 2021 Feb 23.,Feurer C,Depress Anxiety,2021,2021/02/23,PMC8085064,NIHMS1677139,10.1002/da.23142,0,,,,,,,,,"Seed-based, within-patient",
34606159,Impaired robust interhemispheric function integration of depressive brain from REST-meta-MDD database in China,"Deng K, Yue JH, Xu J, Ma PP, Chen X, Li L, Bai TJ, Bo QJ, Cao J, Chen GM, Chen NX, Chen W, Cheng C, Cui XL, Duan J, Fang YR, Gong QY, Guo WB, Hou ZH, Hu L, Kuang L, Li F, Li T, Liu YS, Liu ZN, Long YC, Luo QH, Meng HQ, Peng DH, Qiu HT, Qiu J, Shi YS, Si TM, Tang YQ, Wang F, Wang K, Wang L, Wang X, Wang Y, Wu XP, Wu XR, Xie CM, Xie GR, Xie HY, Xie P, Yang H, Yang J, Yao JS, Yao SQ, Yin YY, Yuan YG, Zhang AX, Zhang H, Zhang KR, Zhang L, Zhang ZJ, Zhou RB, Zhou YT, Zhu JJ, Zou CJ, Zhou C, Zuo XN, Yan CG, Xu XF, Cheng YQ.",Bipolar Disord. 2021 Oct 4. doi: 10.1111/bdi.13139. Online ahead of print.,Deng K,Bipolar Disord,2021,2021/10/04,,,10.1111/bdi.13139,0,,,,,,,,,interhemispheric ,
33183032,Impact of self-designed Ningxin Anshen Decoction on the resting-state network functional connectivity in patients with mild to moderate generalized anxiety disorders,"He W, Xiong H, Fang J, Gu H.",Ann Palliat Med. 2021 Feb;10(2):1313-1324. doi: 10.21037/apm-20-300. Epub 2020 Oct 27.,He W,Ann Palliat Med,2021,2020/11/13,,,10.21037/apm-20-300,1,31,30,,,,0,0,,,
34455312,Random walks on B distributed resting-state functional connectivity to identify Alzheimer's disease and Mild Cognitive Impairment,"Rahimiasl M, Moghadam Charkari N, Ghaderi F; Alzheimer's Disease Neuroimaging Initiative.",Clin Neurophysiol. 2021 Oct;132(10):2540-2550. doi: 10.1016/j.clinph.2021.06.036. Epub 2021 Aug 16.,Rahimiasl M,Clin Neurophysiol,2021,2021/08/29,,,10.1016/j.clinph.2021.06.036,0,,,,,,,,,predictive,
34600960,Changes of functional connectivity of the subgenual anterior cingulate cortex and precuneus after cognitive behavioral therapy combined with fluoxetine in young depressed patients with suicide attempt,"Shu Y, Wu G, Bi B, Liu J, Xiong J, Kuang L.",Behav Brain Res. 2022 Jan 24;417:113612. doi: 10.1016/j.bbr.2021.113612. Epub 2021 Oct 1.,Shu Y,Behav Brain Res,2022,2021/10/03,,,10.1016/j.bbr.2021.113612,0,,,,,,,,,Seed-based,
34335167,Altered Topological Properties of Static/Dynamic Functional Networks and Cognitive Function After Radiotherapy for Nasopharyngeal Carcinoma Using Resting-State fMRI,"Leng X, Qin C, Lin H, Li M, Zhao K, Wang H, Duan F, An J, Wu D, Liu Q, Qiu S.",Front Neurosci. 2021 Jul 14;15:690743. doi: 10.3389/fnins.2021.690743. eCollection 2021.,Leng X,Front Neurosci,2021,2021/08/02,PMC8316765,,10.3389/fnins.2021.690743,1,16,8,30,29,,0,0,,,
33469150,Organisational and neuromodulatory underpinnings of structural-functional connectivity decoupling in patients with Parkinson's disease,"Zarkali A, McColgan P, Leyland LA, Lees AJ, Rees G, Weil RS.",Commun Biol. 2021 Jan 19;4(1):86. doi: 10.1038/s42003-020-01622-9.,Zarkali A,Commun Biol,2021,2021/01/20,PMC7815846,,10.1038/s42003-020-01622-9,1,80,30,,,,0,0,,,
32791099,Abnormal Thalamocortical Circuit in Adolescents With Early-Onset Schizophrenia,"Zhang M, Palaniyappan L, Deng M, Zhang W, Pan Y, Fan Z, Tan W, Wu G, Liu Z, Pu W.",J Am Acad Child Adolesc Psychiatry. 2021 Apr;60(4):479-489. doi: 10.1016/j.jaac.2020.07.903. Epub 2020 Aug 10.,Zhang M,J Am Acad Child Adolesc Psychiatry,2021,2020/08/14,,,10.1016/j.jaac.2020.07.903,0,,,,,,,,,Seed-based,
