random order,PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Rater,Include,Sample 1,Sample 2,Sample 3,Sample 4,Sample 5,Mentions power,Power analysis,Power discussion,REMARKS,67
0,30630835,Resting-State Functional Connectivity of the Middle Frontal Gyrus Can Predict Language Lateralization in Patients with Brain Tumors,"Gohel S, Laino ME, Rajeev-Kumar G, Jenabi M, Peck K, Hatzoglou V, Tabar V, Holodny AI, Vachha B.",AJNR Am J Neuroradiol. 2019 Feb;40(2):319-325. doi: 10.3174/ajnr.A5932. Epub 2019 Jan 10.,Gohel S,AJNR Am J Neuroradiol,2019,2019/01/12,PMC6375738,NIHMS1515826,10.3174/ajnr.A5932,B,0,,,,,,,,,not case/contro;,
298,30941010,Altered Spatial and Temporal Brain Connectivity in the Salience Network of Sensorineural Hearing Loss and Tinnitus,"Xu XM, Jiao Y, Tang TY, Lu CQ, Zhang J, Salvi R, Teng GJ.",Front Neurosci. 2019 Mar 19;13:246. doi: 10.3389/fnins.2019.00246. eCollection 2019.,Xu XM,Front Neurosci,2019,2019/04/04,PMC6433888,,10.3389/fnins.2019.00246,,,,,,,,,,,,
299,30739281,Inter-Network High-Order Functional Connectivity (IN-HOFC) and its Alteration in Patients with Mild Cognitive Impairment,"Zhang H, Giannakopoulos P, Haller S, Lee SW, Qiu S, Shen D.",Neuroinformatics. 2019 Oct;17(4):547-561. doi: 10.1007/s12021-018-9413-x.,Zhang H,Neuroinformatics,2019,2019/02/11,,,10.1007/s12021-018-9413-x,,,,,,,,,,,,
300,30520409,Effect of selective serotonin reuptake inhibitor on prefrontal-striatal connectivity is dependent on the level of TNF-α in patients with major depressive disorder,"Liu K, Zhao X, Lu X, Zhu X, Chen H, Wang M, Yan W, Jing L, Deng Y, Yu L, Wu H, Wen G, Sun X, Lv Z.",Psychol Med. 2019 Nov;49(15):2608-2616. doi: 10.1017/S0033291718003616. Epub 2018 Dec 6.,Liu K,Psychol Med,2019,2018/12/07,,,10.1017/S0033291718003616,,,,,,,,,,,,
301,31920484,Abnormal Spontaneous Neural Activity of the Central Auditory System Changes the Functional Connectivity in the Tinnitus Brain: A Resting-State Functional MRI Study,"Cai WW, Li ZC, Yang QT, Zhang T.",Front Neurosci. 2019 Dec 20;13:1314. doi: 10.3389/fnins.2019.01314. eCollection 2019.,Cai WW,Front Neurosci,2019,2020/01/11,PMC6932986,,10.3389/fnins.2019.01314,,,,,,,,,,,,
302,31686821,Abnormal intrinsic functional activity in patients with cervical spondylotic myelopathy: a resting-state fMRI study,"Kuang C, Zha Y.",Neuropsychiatr Dis Treat. 2019 Aug 21;15:2371-2383. doi: 10.2147/NDT.S209952. eCollection 2019.,Kuang C,Neuropsychiatr Dis Treat,2019,2019/11/06,PMC6708884,,10.2147/NDT.S209952,,,,,,,,,,,,
303,31258465,L-Dopa Modulation of Brain Connectivity in Parkinson's Disease Patients: A Pilot EEG-fMRI Study,"Evangelisti S, Pittau F, Testa C, Rizzo G, Gramegna LL, Ferri L, Coito A, Cortelli P, Calandra-Buonaura G, Bisquoli F, Bianchini C, Manners DN, Talozzi L, Tonon C, Lodi R, Tinuper P.",Front Neurosci. 2019 Jun 14;13:611. doi: 10.3389/fnins.2019.00611. eCollection 2019.,Evangelisti S,Front Neurosci,2019,2019/07/02,PMC6587436,,10.3389/fnins.2019.00611,,,,,,,,,,,,
304,31484060,Color Categorization Independent of Color Naming,"Siuda-Krzywicka K, Witzel C, Chabani E, Taga M, Coste C, Cools N, Ferrieux S, Cohen L, Seidel Malkinson T, Bartolomeo P.",Cell Rep. 2019 Sep 3;28(10):2471-2479.e5. doi: 10.1016/j.celrep.2019.08.003.,Siuda-Krzywicka K,Cell Rep,2019,2019/09/05,,,10.1016/j.celrep.2019.08.003,,,,,,,,,,,,
305,31798440,Distinct Disruptive Patterns of Default Mode Subnetwork Connectivity Across the Spectrum of Preclinical Alzheimer's Disease,"Xue C, Yuan B, Yue Y, Xu J, Wang S, Wu M, Ji N, Zhou X, Zhao Y, Rao J, Yang W, Xiao C, Chen J.",Front Aging Neurosci. 2019 Nov 13;11:307. doi: 10.3389/fnagi.2019.00307. eCollection 2019.,Xue C,Front Aging Neurosci,2019,2019/12/05,PMC6863958,,10.3389/fnagi.2019.00307,,,,,,,,,,,,
306,30653664,Real-time effects of interictal spikes on hippocampus and amygdala functional connectivity in unilateral temporal lobe epilepsy: An EEG-fMRI study,"Tong X, An D, Xiao F, Lei D, Niu R, Li W, Ren J, Liu W, Tang Y, Zhang L, Zhou B, Gong Q, Zhou D.",Epilepsia. 2019 Feb;60(2):246-254. doi: 10.1111/epi.14646. Epub 2019 Jan 17.,Tong X,Epilepsia,2019,2019/01/18,,,10.1111/epi.14646,,,,,,,,,,,,
307,31322305,Stepwise functional connectivity reveals altered sensory-multimodal integration in medication-naïve adults with attention deficit hyperactivity disorder,"Pretus C, Marcos-Vidal L, Martínez-García M, Picado M, Ramos-Quiroga JA, Richarte V, Castellanos FX, Sepulcre J, Desco M, Vilarroya Ó, Carmona S.",Hum Brain Mapp. 2019 Nov 1;40(16):4645-4656. doi: 10.1002/hbm.24727. Epub 2019 Jul 19.,Pretus C,Hum Brain Mapp,2019,2019/07/20,PMC6865796,,10.1002/hbm.24727,,,,,,,,,,,,
308,31150692,Abnormal Brain Functional Connectivity Strength in the Overactive Bladder Syndrome: A Resting-State fMRI Study,"Zuo L, Zhou Y, Wang S, Wang B, Gu H, Chen J.",Urology. 2019 Sep;131:64-70. doi: 10.1016/j.urology.2019.05.019. Epub 2019 May 28.,Zuo L,Urology,2019,2019/06/01,,,10.1016/j.urology.2019.05.019,,,,,,,,,,,,
309,30952359,Functional Connectivity of Corticostriatal Circuitry and Psychosis-like Experiences in the General Community,"Sabaroedin K, Tiego J, Parkes L, Sforazzini F, Finlay A, Johnson B, Pinar A, Cropley V, Harrison BJ, Zalesky A, Pantelis C, Bellgrove M, Fornito A.",Biol Psychiatry. 2019 Jul 1;86(1):16-24. doi: 10.1016/j.biopsych.2019.02.013. Epub 2019 Feb 21.,Sabaroedin K,Biol Psychiatry,2019,2019/04/07,,,10.1016/j.biopsych.2019.02.013,,,,,,,,,,,,
310,30864248,Altered ability to access a clinically relevant control network in patients remitted from major depressive disorder,"Figueroa CA, Cabral J, Mocking RJT, Rapuano KM, van Hartevelt TJ, Deco G, Expert P, Schene AH, Kringelbach ML, Ruhé HG.",Hum Brain Mapp. 2019 Jun 15;40(9):2771-2786. doi: 10.1002/hbm.24559. Epub 2019 Mar 12.,Figueroa CA,Hum Brain Mapp,2019,2019/03/14,PMC6865599,,10.1002/hbm.24559,,,,,,,,,,,,
311,30806014,A resting-state study of volumetric and functional connectivity of the habenular nucleus in treatment-resistant depression patients,"Luan SX, Zhang L, Wang R, Zhao H, Liu C.",Brain Behav. 2019 Apr;9(4):e01229. doi: 10.1002/brb3.1229. Epub 2019 Feb 25.,Luan SX,Brain Behav,2019,2019/02/27,PMC6456806,,10.1002/brb3.1229,,,,,,,,,,,,
312,30967317,Effect of second-generation antipsychotics on brain network topology in first-episode schizophrenia: A longitudinal rs-fMRI study,"Wang LX, Guo F, Zhu YQ, Wang HN, Liu WM, Li C, Wang XR, Cui LB, Xi YB, Yin H.",Schizophr Res. 2019 Jun;208:160-166. doi: 10.1016/j.schres.2019.03.015. Epub 2019 Apr 7.,Wang LX,Schizophr Res,2019,2019/04/11,,,10.1016/j.schres.2019.03.015,,,,,,,,,,,,
313,31419649,Memory and motor control in patients with psychogenic nonepileptic seizures,"Dienstag A, Ben-Naim S, Gilad M, Ekstein D, Arzy S, Eitan R.",Epilepsy Behav. 2019 Sep;98(Pt A):279-284. doi: 10.1016/j.yebeh.2019.07.026. Epub 2019 Aug 13.,Dienstag A,Epilepsy Behav,2019,2019/08/17,,,10.1016/j.yebeh.2019.07.026,,,,,,,,,,,,
314,30248364,The impact of motor impairment on the processing of sensory information,"Klingner CM, Brodoehl S, Witte OW, Guntinas-Lichius O, Volk GF.",Behav Brain Res. 2019 Feb 1;359:701-708. doi: 10.1016/j.bbr.2018.09.016. Epub 2018 Sep 21.,Klingner CM,Behav Brain Res,2019,2018/09/25,,,10.1016/j.bbr.2018.09.016,,,,,,,,,,,,
315,31682952,Exploring the Effects of Near Infrared Light on Resting and Evoked Brain Activity in Humans Using Magnetic Resonance Imaging,"El Khoury H, Mitrofanis J, Henderson LA.",Neuroscience. 2019 Dec 1;422:161-171. doi: 10.1016/j.neuroscience.2019.10.037. Epub 2019 Nov 1.,El Khoury H,Neuroscience,2019,2019/11/05,,,10.1016/j.neuroscience.2019.10.037,,,,,,,,,,,,
316,31254622,Natural killer cells protect white matter integrity in bipolar disorder,"Furlan R, Melloni E, Finardi A, Vai B, Di Toro S, Aggio V, Battistini L, Borsellino G, Manfredi E, Falini A, Colombo C, Poletti S, Benedetti F.",Brain Behav Immun. 2019 Oct;81:410-421. doi: 10.1016/j.bbi.2019.06.037. Epub 2019 Jun 26.,Furlan R,Brain Behav Immun,2019,2019/06/30,,,10.1016/j.bbi.2019.06.037,,,,,,,,,,,,
317,31007434,Fractional Amplitude of Low-Frequency Fluctuations and Functional Connectivity in Comatose Patients Subjected to Resting-State Functional Magnetic Resonance Imaging,"Huang L, Zheng Y, Zeng Z, Li M, Zhang L, Gao Y.",Ann Indian Acad Neurol. 2019 Apr-Jun;22(2):203-209. doi: 10.4103/aian.AIAN_420_17.,Huang L,Ann Indian Acad Neurol,2019,2019/04/23,PMC6472252,,10.4103/aian.AIAN_420_17,,,,,,,,,,,,
318,31868305,A modality-specific dysfunction of pain processing in schizophrenia,"Zhou L, Bi Y, Liang M, Kong Y, Tu Y, Zhang X, Song Y, Du X, Tan S, Hu L.",Hum Brain Mapp. 2020 May;41(7):1738-1753. doi: 10.1002/hbm.24906. Epub 2019 Dec 23.,Zhou L,Hum Brain Mapp,2020,2019/12/24,PMC7267942,,10.1002/hbm.24906,,,,,,,,,,,,
319,31244765,Volume of Hypothalamus as a Diagnostic Biomarker of Chronic Migraine,"Chen Z, Chen X, Liu M, Ma L, Yu S.",Front Neurol. 2019 Jun 6;10:606. doi: 10.3389/fneur.2019.00606. eCollection 2019.,Chen Z,Front Neurol,2019,2019/06/28,PMC6563769,,10.3389/fneur.2019.00606,,,,,,,,,,,,
320,31420273,Graph theory and network topological metrics may be the potential biomarker in Parkinson's disease,"Huang LC, Wu PA, Lin SZ, Pang CY, Chen SY.",J Clin Neurosci. 2019 Oct;68:235-242. doi: 10.1016/j.jocn.2019.07.082. Epub 2019 Aug 13.,Huang LC,J Clin Neurosci,2019,2019/08/18,,,10.1016/j.jocn.2019.07.082,,,,,,,,,,,,
321,31333394,Baseline Functional Connectivity Features of Neural Network Nodes Can Predict Improvement After Sound Therapy Through Adjusted Narrow Band Noise in Tinnitus Patients,"Han L, Na Z, Chunli L, Yuchen C, Pengfei Z, Hao W, Xu C, Peng Z, Zheng W, Zhenghan Y, Shusheng G, Zhenchang W.",Front Neurosci. 2019 Jul 4;13:614. doi: 10.3389/fnins.2019.00614. eCollection 2019.,Han L,Front Neurosci,2019,2019/07/24,PMC6620714,,10.3389/fnins.2019.00614,,,,,,,,,,,,
322,30634184,The Role of Disturbed Small-World Networks in Patients with White Matter Lesions and Cognitive Impairment Revealed by Resting State Function Magnetic Resonance Images (rs-fMRI),"Wang J, Chen Y, Liang H, Niedermayer G, Chen H, Li Y, Wu M, Wang Y, Zhang Y.",Med Sci Monit. 2019 Jan 11;25:341-356. doi: 10.12659/MSM.913396.,Wang J,Med Sci Monit,2019,2019/01/12,PMC6338249,,10.12659/MSM.913396,,,,,,,,,,,,
323,30897433,BOLD-fMRI activity informed by network variation of scalp EEG in juvenile myoclonic epilepsy,"Qin Y, Jiang S, Zhang Q, Dong L, Jia X, He H, Yao Y, Yang H, Zhang T, Luo C, Yao D.",Neuroimage Clin. 2019;22:101759. doi: 10.1016/j.nicl.2019.101759. Epub 2019 Mar 12.,Qin Y,Neuroimage Clin,2019,2019/03/22,PMC6425117,,10.1016/j.nicl.2019.101759,,,,,,,,,,,,
324,31446314,FMRI response to acute psychological stress differentiates patients with psychogenic non-epileptic seizures from healthy controls - A biochemical and neuroimaging biomarker study,"Allendorfer JB, Nenert R, Hernando KA, DeWolfe JL, Pati S, Thomas AE, Billeaud N, Martin RC, Szaflarski JP.",Neuroimage Clin. 2019;24:101967. doi: 10.1016/j.nicl.2019.101967. Epub 2019 Aug 6.,Allendorfer JB,Neuroimage Clin,2019,2019/08/26,PMC6718876,,10.1016/j.nicl.2019.101967,,,,,,,,,,,,
325,31024819,Abnormalities of interhemispheric functional connectivity in individuals with acute eye pain: a resting-state fMRI study,"Dong ZZ, Zhu FY, Shi WQ, Shu YQ, Chen LL, Yuan Q, Lin Q, Zhu PW, Liu KC, Min YL, Ye L, Shao Y.",Int J Ophthalmol. 2019 Apr 18;12(4):634-639. doi: 10.18240/ijo.2019.04.18. eCollection 2019.,Dong ZZ,Int J Ophthalmol,2019,2019/04/27,PMC6469559,,10.18240/ijo.2019.04.18,,,,,,,,,,,,
326,30515682,Aberrant Resting-State Functional Connectivity in the Default Mode Network in Pediatric Bipolar Disorder Patients with and without Psychotic Symptoms,"Zhong Y, Wang C, Gao W, Xiao Q, Lu D, Jiao Q, Su L, Lu G.",Neurosci Bull. 2019 Aug;35(4):581-590. doi: 10.1007/s12264-018-0315-6. Epub 2018 Dec 4.,Zhong Y,Neurosci Bull,2019,2018/12/06,PMC6616565,,10.1007/s12264-018-0315-6,,,,,,,,,,,,
327,30836766,Functional connectivity of hypothalamus in chronic migraine with medication overuse,"Lerebours F, Boulanouar K, Barège M, Denuelle M, Bonneville F, Payoux P, Larrue V, Fabre N.",Cephalalgia. 2019 Jun;39(7):892-899. doi: 10.1177/0333102419833087. Epub 2019 Mar 5.,Lerebours F,Cephalalgia,2019,2019/03/07,,,10.1177/0333102419833087,,,,,,,,,,,,
328,31316370,Altered Static and Temporal Dynamic Amplitude of Low-Frequency Fluctuations in the Background Network During Working Memory States in Mild Cognitive Impairment,"Wang P, Li R, Liu B, Wang C, Huang Z, Dai R, Song B, Yuan X, Yu J, Li J.",Front Aging Neurosci. 2019 Jun 28;11:152. doi: 10.3389/fnagi.2019.00152. eCollection 2019.,Wang P,Front Aging Neurosci,2019,2019/07/19,PMC6609854,,10.3389/fnagi.2019.00152,,,,,,,,,,,,
329,31125938,Abnormal brain functional connectivity coupled with hypoperfusion measured by Resting-State fMRI: An additional contributing factor for cognitive impairment in patients with Alzheimer's disease,"Zhang B, Hua R, Qing Z, Ni L, Zhang X, Zhao H, Liu R, Lu J, Wu S, Xu Y, Zhu B, Wan S, Sun Y.",Psychiatry Res Neuroimaging. 2019 Jul 30;289:18-25. doi: 10.1016/j.pscychresns.2019.04.007. Epub 2019 Apr 30.,Zhang B,Psychiatry Res Neuroimaging,2019,2019/05/25,,,10.1016/j.pscychresns.2019.04.007,,,,,,,,,,,,
330,31146138,Intranasal oxytocin alters amygdala-temporal resting-state functional connectivity in body dysmorphic disorder: A double-blind placebo-controlled randomized trial,"Grace SA, Labuschagne I, Castle DJ, Rossell SL.",Psychoneuroendocrinology. 2019 Sep;107:179-186. doi: 10.1016/j.psyneuen.2019.05.022. Epub 2019 May 22.,Grace SA,Psychoneuroendocrinology,2019,2019/05/31,,,10.1016/j.psyneuen.2019.05.022,,,,,,,,,,,,
331,30421271,Independent Component Analysis and Graph Theoretical Analysis in Patients with Narcolepsy,"Xiao F, Lu C, Zhao D, Zou Q, Xu L, Li J, Zhang J, Han F.",Neurosci Bull. 2019 Aug;35(4):743-755. doi: 10.1007/s12264-018-0307-6. Epub 2018 Nov 13.,Xiao F,Neurosci Bull,2019,2018/11/14,PMC6616568,,10.1007/s12264-018-0307-6,,,,,,,,,,,,
332,30679773,Identification of epileptic brain states by dynamic functional connectivity analysis of simultaneous EEG-fMRI: a dictionary learning approach,"Abreu R, Leal A, Figueiredo P.",Sci Rep. 2019 Jan 24;9(1):638. doi: 10.1038/s41598-018-36976-y.,Abreu R,Sci Rep,2019,2019/01/26,PMC6345787,,10.1038/s41598-018-36976-y,,,,,,,,,,,,
333,31156409,Frequency-Dependent Spatial Distribution of Functional Hubs in the Human Brain and Alterations in Major Depressive Disorder,"Ries A, Hollander M, Glim S, Meng C, Sorg C, Wohlschläger A.",Front Hum Neurosci. 2019 May 14;13:146. doi: 10.3389/fnhum.2019.00146. eCollection 2019.,Ries A,Front Hum Neurosci,2019,2019/06/04,PMC6527901,,10.3389/fnhum.2019.00146,,,,,,,,,,,,
334,30262337,Use of an Individual-Level Approach to Identify Cortical Connectivity Biomarkers in Obsessive-Compulsive Disorder,"Brennan BP, Wang D, Li M, Perriello C, Ren J, Elias JA, Van Kirk NP, Krompinger JW, Pope HG Jr, Haber SN, Rauch SL, Baker JT, Liu H.",Biol Psychiatry Cogn Neurosci Neuroimaging. 2019 Jan;4(1):27-38. doi: 10.1016/j.bpsc.2018.07.014. Epub 2018 Aug 16.,Brennan BP,Biol Psychiatry Cogn Neurosci Neuroimaging,2019,2018/09/29,PMC6324977,NIHMS993886,10.1016/j.bpsc.2018.07.014,,,,,,,,,,,,
335,31353935,Functional Connectivity of Language Regions of Stroke Patients with Expressive Aphasia During Real-Time Functional Magnetic Resonance Imaging Based Neurofeedback,"Sreedharan S, Arun KM, Sylaja PN, Kesavadas C, Sitaram R.",Brain Connect. 2019 Oct;9(8):613-626. doi: 10.1089/brain.2019.0674. Epub 2019 Sep 10.,Sreedharan S,Brain Connect,2019,2019/07/30,PMC6798872,,10.1089/brain.2019.0674,,,,,,,,,,,,
336,31054508,The CD33 genotype associated cognitive performance was bidirectionally modulated by intrinsic functional connectivity in the Alzheimer's disease spectrum,"Gong L, Xu R, Lan L, Liu D, Shen J, Zhang B; Alzheimer's Disease Neuroimaging Initiative.",Biomed Pharmacother. 2019 Jul;115:108903. doi: 10.1016/j.biopha.2019.108903. Epub 2019 May 1.,Gong L,Biomed Pharmacother,2019,2019/05/05,,,10.1016/j.biopha.2019.108903,,,,,,,,,,,,
337,31128207,Autism-associated Nf1 deficiency disrupts corticocortical and corticostriatal functional connectivity in human and mouse,"Shofty B, Bergmann E, Zur G, Asleh J, Bosak N, Kavushansky A, Castellanos FX, Ben-Sira L, Packer RJ, Vezina GL, Constantini S, Acosta MT, Kahn I.",Neurobiol Dis. 2019 Oct;130:104479. doi: 10.1016/j.nbd.2019.104479. Epub 2019 May 22.,Shofty B,Neurobiol Dis,2019,2019/05/26,PMC6689441,NIHMS1531076,10.1016/j.nbd.2019.104479,,,,,,,,,,,,
338,30281205,Altered Cervical Spinal Cord Resting-State Activity in Fibromyalgia,"Martucci KT, Weber KA 2nd, Mackey SC.",Arthritis Rheumatol. 2019 Mar;71(3):441-450. doi: 10.1002/art.40746. Epub 2019 Feb 11.,Martucci KT,Arthritis Rheumatol,2019,2018/10/04,PMC6393192,NIHMS991025,10.1002/art.40746,,,,,,,,,,,,
339,30910630,Altered functional connectivity in patients with subcortical ischemic vascular disease: A resting-state fMRI study,"Liu X, Chen L, Cheng R, Luo T, Lv F, Fang W, Gong J, Jiang P.",Brain Res. 2019 Jul 15;1715:126-133. doi: 10.1016/j.brainres.2019.03.022. Epub 2019 Mar 22.,Liu X,Brain Res,2019,2019/03/27,,,10.1016/j.brainres.2019.03.022,,,,,,,,,,,,
340,31572164,Structural and Functional Disruptions in Subcortical Vascular Mild Cognitive Impairment With and Without Depressive Symptoms,"Lyu H, Wang J, Xu J, Zheng H, Yang X, Lin S, Chen J, Zhou L, Hu Y, Guo Z.",Front Aging Neurosci. 2019 Sep 13;11:241. doi: 10.3389/fnagi.2019.00241. eCollection 2019.,Lyu H,Front Aging Neurosci,2019,2019/10/02,PMC6753164,,10.3389/fnagi.2019.00241,,,,,,,,,,,,
341,31265198,Aberrant gray matter volumes and functional connectivity in adolescent patients with ADHD,"Zhao Y, Cui D, Lu W, Li H, Zhang H, Qiu J.",J Magn Reson Imaging. 2020 Mar;51(3):719-726. doi: 10.1002/jmri.26854. Epub 2019 Jul 2.,Zhao Y,J Magn Reson Imaging,2020,2019/07/03,,,10.1002/jmri.26854,,,,,,,,,,,,
342,30723671,Longitudinal brain functional and structural connectivity changes after hemispherotomy in two pediatric patients with drug-resistant epilepsy,"Li Y, Wang Y, Tan Z, Chen Q, Huang W.",Epilepsy Behav Case Rep. 2018 Nov 24;11:58-66. doi: 10.1016/j.ebcr.2018.11.003. eCollection 2019.,Li Y,Epilepsy Behav Case Rep,2018,2019/02/07,PMC6350230,,10.1016/j.ebcr.2018.11.003,,,,,,,,,,,,
343,31299401,Disruption of resting-state functional connectivity of right posterior insula in adolescents and young adults with major depressive disorder,"Hu L, Xiao M, Ai M, Wang W, Chen J, Tan Z, Cao J, Kuang L.",J Affect Disord. 2019 Oct 1;257:23-30. doi: 10.1016/j.jad.2019.06.057. Epub 2019 Jul 2.,Hu L,J Affect Disord,2019,2019/07/13,,,10.1016/j.jad.2019.06.057,,,,,,,,,,,,
344,31379485,Pathological Between-Network Positive Connectivity in Early Type 2 Diabetes Patients Without Cerebral Small Vessel Diseases,"Liu H, Liu J, Liu H, Peng L, Feng Z, Rong P, Shen H, Hu D, Zeng LL, Wang W.",Front Neurosci. 2019 Jul 16;13:731. doi: 10.3389/fnins.2019.00731. eCollection 2019.,Liu H,Front Neurosci,2019,2019/08/06,PMC6646694,,10.3389/fnins.2019.00731,,,,,,,,,,,,
345,30991620,Dynamic functional connectivity changes in dementia with Lewy bodies and Alzheimer's disease,"Schumacher J, Peraza LR, Firbank M, Thomas AJ, Kaiser M, Gallagher P, O'Brien JT, Blamire AM, Taylor JP.",Neuroimage Clin. 2019;22:101812. doi: 10.1016/j.nicl.2019.101812. Epub 2019 Apr 3.,Schumacher J,Neuroimage Clin,2019,2019/04/18,PMC6462776,,10.1016/j.nicl.2019.101812,,,,,,,,,,,,
346,30913531,"Mechanisms of functional compensation, delineated by eigenvector centrality mapping, across the pathophysiological continuum of Alzheimer's disease","Skouras S, Falcon C, Tucholka A, Rami L, Sanchez-Valle R, Lladó A, Gispert JD, Molinuevo JL.",Neuroimage Clin. 2019;22:101777. doi: 10.1016/j.nicl.2019.101777. Epub 2019 Mar 12.,Skouras S,Neuroimage Clin,2019,2019/03/27,PMC6434094,,10.1016/j.nicl.2019.101777,,,,,,,,,,,,
347,30291655,Disrupted functional connectivity and activity in the white matter of the sensorimotor system in patients with pontine strokes,"Wang J, Yang Z, Zhang M, Shan Y, Rong D, Ma Q, Liu H, Wu X, Li K, Ding Z, Lu J.",J Magn Reson Imaging. 2019 Feb;49(2):478-486. doi: 10.1002/jmri.26214. Epub 2018 Oct 6.,Wang J,J Magn Reson Imaging,2019,2018/10/07,,,10.1002/jmri.26214,,,,,,,,,,,,
348,30595082,A Single Session of Robot-Controlled Proprioceptive Training Modulates Functional Connectivity of Sensory Motor Networks and Improves Reaching Accuracy in Chronic Stroke,"Vahdat S, Darainy M, Thiel A, Ostry DJ.",Neurorehabil Neural Repair. 2019 Jan;33(1):70-81. doi: 10.1177/1545968318818902. Epub 2018 Dec 29.,Vahdat S,Neurorehabil Neural Repair,2019,2019/01/01,PMC6389407,NIHMS1514172,10.1177/1545968318818902,,,,,,,,,,,,
349,30094555,Altered intra- and inter-hemispheric functional dysconnectivity in schizophrenia,"Zhang Y, Dai Z, Chen Y, Sim K, Sun Y, Yu R.",Brain Imaging Behav. 2019 Oct;13(5):1220-1235. doi: 10.1007/s11682-018-9935-8.,Zhang Y,Brain Imaging Behav,2019,2018/08/11,,,10.1007/s11682-018-9935-8,,,,,,,,,,,,
350,30771725,Impaired prefrontal cortex-thalamus pathway in intractable temporal lobe epilepsy with aberrant executive control function: MRI evidence,"Zhang C, Zhang H, Xu K, Yang H, Liu C, Yu T, Chen N, Li K.",Clin Neurophysiol. 2019 Apr;130(4):484-490. doi: 10.1016/j.clinph.2018.12.007. Epub 2019 Jan 18.,Zhang C,Clin Neurophysiol,2019,2019/02/17,,,10.1016/j.clinph.2018.12.007,,,,,,,,,,,,
351,31011950,Altered functional connectivity of dentate nucleus in parkinsonian and cerebellar variants of multiple system atrophy,"Yang H, Wang N, Luo X, Lv H, Liu H, Fan G.",Brain Imaging Behav. 2019 Dec;13(6):1733-1745. doi: 10.1007/s11682-019-00097-5.,Yang H,Brain Imaging Behav,2019,2019/04/24,,,10.1007/s11682-019-00097-5,,,,,,,,,,,,
352,31417345,Spatial Patterns of Decreased Cerebral Blood Flow and Functional Connectivity in Multiple System Atrophy (Cerebellar-Type): A Combined Arterial Spin Labeling Perfusion and Resting State Functional Magnetic Resonance Imaging Study,"Zheng W, Ren S, Zhang H, Liu M, Zhang Q, Chen Z, Wang Z.",Front Neurosci. 2019 Jul 31;13:777. doi: 10.3389/fnins.2019.00777. eCollection 2019.,Zheng W,Front Neurosci,2019,2019/08/17,PMC6685442,,10.3389/fnins.2019.00777,,,,,,,,,,,,
353,30569583,A concise and persistent feature to study brain resting-state network dynamics: Findings from the Alzheimer's Disease Neuroimaging Initiative,"Kuang L, Han X, Chen K, Caselli RJ, Reiman EM, Wang Y; Alzheimer's Disease Neuroimaging Initiative.",Hum Brain Mapp. 2019 Mar;40(4):1062-1081. doi: 10.1002/hbm.24383. Epub 2018 Dec 19.,Kuang L,Hum Brain Mapp,2019,2018/12/21,PMC6570412,NIHMS1029276,10.1002/hbm.24383,,,,,,,,,,,,
354,30660663,Interhemispheric connectivity and hemispheric specialization in schizophrenia patients and their unaffected siblings,"Chang X, Collin G, Mandl RCW, Cahn W, Kahn RS.",Neuroimage Clin. 2019;21:101656. doi: 10.1016/j.nicl.2019.101656. Epub 2019 Jan 7.,Chang X,Neuroimage Clin,2019,2019/01/21,PMC6412072,,10.1016/j.nicl.2019.101656,,,,,,,,,,,,
355,31734532,Resting state network plasticity related to picture naming in low-grade glioma patients before and after resection,"van Dokkum LEH, Moritz Gasser S, Deverdun J, Herbet G, Mura T, D'Agata B, Picot MC, Menjot de Champfleur N, Duffau H, Molino F, le Bars E.",Neuroimage Clin. 2019;24:102010. doi: 10.1016/j.nicl.2019.102010. Epub 2019 Oct 24.,van Dokkum LEH,Neuroimage Clin,2019,2019/11/18,PMC6861733,,10.1016/j.nicl.2019.102010,,,,,,,,,,,,
356,30958354,Abnormal Brain Network Connectivity in a Triple-Network Model of Alzheimer's Disease,"Li C, Li Y, Zheng L, Zhu X, Shao B, Fan G, Liu T, Wang J; Alzheimer’s Disease Neuroimaging Initiative.",J Alzheimers Dis. 2019;69(1):237-252. doi: 10.3233/JAD-181097.,Li C,J Alzheimers Dis,2019,2019/04/09,,,10.3233/JAD-181097,,,,,,,,,,,,
357,29956102,Abnormal dynamics of functional connectivity density in children with benign epilepsy with centrotemporal spikes,"Li R, Wang L, Chen H, Guo X, Liao W, Tang YL, Chen H.",Brain Imaging Behav. 2019 Aug;13(4):985-994. doi: 10.1007/s11682-018-9914-0.,Li R,Brain Imaging Behav,2019,2018/06/30,,,10.1007/s11682-018-9914-0,,,,,,,,,,,,
358,31491835,A study of neural activity and functional connectivity within the olfactory brain network in Parkinson's disease,"Georgiopoulos C, Witt ST, Haller S, Dizdar N, Zachrisson H, Engström M, Larsson EM.",Neuroimage Clin. 2019;23:101946. doi: 10.1016/j.nicl.2019.101946. Epub 2019 Jul 18.,Georgiopoulos C,Neuroimage Clin,2019,2019/09/08,PMC6661283,,10.1016/j.nicl.2019.101946,,,,,,,,,,,,
